file_name,formula,space_group,value per atom,value,id
2798_Pd5Sr.cif,Pd5Sr,P6/mmm,-0.3878520724166066,-2.3271124344996394,PN_LS3UGSHOCVJ5BRSI7BEUATKZDIWYP6C7
2799_AlIn5.cif,AlIn5,F-43m,0.2243869260860869,1.3463215565165214,PN_6HOZFUKTV6OB5XDFUUGQHRQHM6AS4TDO
2800_AlNi3.cif,AlNi3,I4/mmm,-0.4061829382830826,-1.6247317531323304,PN_LOEYWWFBQD6GTTTKKLXGSNEJTXODIYTC
2801_Al6Sb2.cif,Al6Sb2,I4/mmm,0.1692057428212972,1.3536459425703775,PN_HOBSR66FEBK2WFGOE6FARTGJ7HXTO2QO
2802_AlGe.cif,AlGe,Pm-3m,0.1840861531470681,0.3681723062941362,PN_K73NKGWOIB2WMOX3ERXURDGV46ISLSRR
2803_Al4Cr2.cif,Al4Cr2,P4_2/mnm,0.4176790432707804,2.5060742596246826,PN_4GAT6YOPYI4WTWO7RU3N4IB53J3YGPZF
2804_W8Br.cif,W8Br,I4/mmm,0.7470870496898164,6.723783447208348,PN_TITB42S2OKHYDEL7TB3QXLB4MY64HANX
2805_Pb8As4.cif,Pb8As4,Pa-3,0.05847845009072591,0.7017414010887109,PN_DW6CMDQNG6SE27D7VIBHZYLOIKPPPAY3
2806_K5P4.cif,K5P4,I4/mmm,0.2907193213798378,2.61647389241854,PN_IPMNQWX7RMQUQIAAJFLW4D54MBWHGM7T
2807_Al2Na.cif,Al2Na,I4/mmm,0.09597890528823545,0.28793671586470637,PN_BGDF3B4DEEPI64A4HWQHZ3TLG3QQTDDT
2808_SnW3.cif,SnW3,Cmmm,0.4164088525385239,1.6656354101540956,PN_S3WOGGVQEJYPY7DP6KKIDJX2MBPJQHXN
2809_NiSb.cif,NiSb,R-3m,-0.14633817431546525,-0.2926763486309305,PN_NKOB3HCJXAOAWSTHG6SXWTJR3CURSDL2
2810_NaPd4.cif,NaPd4,I4/m,-0.008941808595461963,-0.04470904297730982,PN_AO6GNPK4FXUN3XHUFTSRGRMQDJI6C4AS
2811_K3W.cif,K3W,Pm-3m,1.6473001131057847,6.589200452423139,PN_5BV742OEY4WPATKWF26BH2ZPOXY7ZG4J
2812_PaSb3.cif,PaSb3,Pm-3m,-0.6304449468362288,-2.521779787344915,PN_OIPTQ6HB7HE262G5TQWBK5A55DG7OCAE
2813_InRh3.cif,InRh3,P4/mmm,-0.06582878985247476,-0.263315159409899,PN_7JWN6IKQ66RPAQOYAVWMI3OYAP4LVZTV
2814_AlNp3.cif,AlNp3,Fm-3m,0.12034397990439238,0.48137591961756954,PN_ZLJATUE2JNTWNF4F6OWVQZOLMUF6WW4K
2815_Na5Pd.cif,Na5Pd,P4/mmm,-0.021621778859357416,-0.1297306731561445,PN_XGOFI4NBHSGHPUWZ6Y4UIVMHHFNT7IFK
2816_Pt4As8.cif,Pt4As8,Pa-3,-0.8481429737237084,-10.1777156846845,PN_UUCRVLWKALRK77BYBF25CL4FNUPQGREM
2817_Ir2Ni6.cif,Ir2Ni6,Pmmn,0.025042797084855906,0.20034237667884724,PN_HNHWZ6VQFE7EOOND6IOZHZIIXOR7JW7M
2818_SbP3.cif,SbP3,Imm2,0.27878302156303114,1.1151320862521246,PN_ZI5JINBZYG52YNL45PEYX4DXJ2I6UPFD
2819_Sn2Ta.cif,Sn2Ta,I4/mmm,0.05017561291623925,0.15052683874871775,PN_EV74AANOXPH7ZSMVREL7NGVI7NX6JP63
2820_Cu7In.cif,Cu7In,Fm-3m,0.04327447723383049,0.3461958178706439,PN_TLSBJRXMW43EH5ZW2MGUDOYDO5E3M6KB
2821_V12As4.cif,V12As4,Pnma,-0.31304999286771995,-5.008799885883519,PN_BDGMLWXQGJX6HD545DHHM3U3AYHXN3TX
2822_AuCu3.cif,AuCu3,Pm-3m,1.091933621721732,4.367734486886928,PN_WJIYCI56D5LUYJTL7TTAPZBMNXFM2RCE
2823_IrRh3.cif,IrRh3,P4/mmm,0.40063883974662673,1.602555358986507,PN_3I2EFZHNJQXJXGMSKNON5LTDAHFV26OK
2824_EuMn.cif,EuMn,P-6m2,0.6334786883457086,1.2669573766914173,PN_W7YUP7NXGVXUJXXHW4D4PFXNHPY43LME
2825_Pt2Rh2.cif,Pt2Rh2,I4_1/amd,-0.02058903680214552,-0.08235614720858209,PN_EV77O45JA6R3LCLGGTGX6WWCWHJ3TMBY
2826_BaW3.cif,BaW3,Immm,1.4553623349381706,5.821449339752682,PN_UHASWIG6MEMA7NRS3VM5LPGGYFMJENGV
2827_PtAs3.cif,PtAs3,Pmmm,0.18377447488396115,0.7350978995358446,PN_PJGOAETPUZ7726YKURTQBUJ2PFXJHFMJ
2828_Ca5Ge24.cif,Ca5Ge24,I-43m,-0.04191655392623051,-1.2155800638606848,PN_AWDTDZYTAOPX433XWBQKEMWBTAC47ZAK
2829_Ca2Nb.cif,Ca2Nb,Fm-3m,1.172952547926214,3.5188576437786416,PN_IYDDKWUZEJG2W35XLV4KFHY4MZJXS3DS
2830_Cu5W.cif,Cu5W,F-43m,0.3803622766868185,2.282173660120911,PN_TIZPZROJUUQT7LBHZRBVVFSWDVTKGEOR
2831_AuI.cif,AuI,P-6m2,0.2614996616232603,0.5229993232465207,PN_THFNV6MO52OEN2FKUFGO2B2QAL2SSZ3J
2832_AlMo3.cif,AlMo3,Immm,-0.0993333449440783,-0.3973333797763132,PN_LCVJY7E67A562SBPKWBCSSYROYIZBOFD
2833_Nb2As2.cif,Nb2As2,Imma,-0.2267729929139426,-0.9070919716557704,PN_SXIUDV6ODNWFOW5JJ6EDM6KTESEOIAPM
2834_Sn2W2.cif,Sn2W2,P4/nmm,0.380831521925705,1.52332608770282,PN_PJMQWPZKDV4LX4EKWO57D7UMABRHI2PR
2835_PbTa3.cif,PbTa3,I4/mmm,0.38316929828891055,1.5326771931556422,PN_SLXIJK6FEEGFDG3B6VO44LJA63ENAJ7U
2836_CaW4.cif,CaW4,Im-3m,2.8311244584186808,14.155622292093405,PN_VQ2EXW24ULBZLKRT34UD6HT4MUQSEWIY
2837_CsCu.cif,CsCu,Fm-3m,0.4745825853302812,0.9491651706605624,PN_ZQYYVLNK7NNK5VQEI63T2SERNASZEDBM
2838_Nb4Sn8.cif,Nb4Sn8,Fddd,-0.30242824310530736,-3.6291389172636883,PN_ROHJBBVHR2CMNS6GMRQ4UWW2HTQT3PBU
2839_AcPd.cif,AcPd,P-6m2,-0.31999178695619346,-0.6399835739123869,PN_234N6RFURRHKMT7Q4GKZZAWVMI5ZDGSP
2840_Al6Ca4.cif,Al6Ca4,Fdd2,-0.18840980619700504,-1.8840980619700503,PN_KYDIWYGUJAPZGO73IZT63PEW6PVM3ZZ3
2841_FePb.cif,FePb,P-6m2,0.6389923159511817,1.2779846319023633,PN_5K4Z7O23JJF3IGFZULN5B6BM35BGYXIC
2842_Pt2Rh.cif,Pt2Rh,Fm-3m,0.4895938726160291,1.4687816178480873,PN_COFISJDI56O2JLMHW3OUSKWR3YEEXG3R
2843_In2P2.cif,In2P2,Imma,0.051924425041470545,0.20769770016588218,PN_K4SK6U54WVTX36CJDESRVIGGTNOOM5GX
2844_Mn3Sb.cif,Mn3Sb,P4/mmm,0.4534544957012665,1.813817982805066,PN_BBVEIN4YD5WDLA53GBCXZEOMBUJACNJK
2845_Sr2W.cif,Sr2W,Fmmm,-8.575093680456437,-25.72528104136931,PN_MMA5ENNPI66ETHFPPMD3RVEO6QJRMMWW
2846_Mo2Sr2.cif,Mo2Sr2,Imma,0.6730201296964244,2.6920805187856978,PN_QBB24LCNZSPQN3VUPIXA3SXBGAZV3FWQ
2847_Ba2W2.cif,Ba2W2,Imma,1.0372039623020664,4.148815849208265,PN_IWHNXLIVY4S5KSI7AVY5S2SKZ24MPFN2
2848_Ca3W.cif,Ca3W,Fm-3m,0.8837096676666336,3.5348386706665345,PN_AKH6IALQKWTKY3YBIP33L2MAOLSLMFJ7
2849_Pd4As2.cif,Pd4As2,Pnnm,-0.294235139561233,-1.7654108373673978,PN_QZGOFJMPDGDQYKZ3GFWU66SAFBQQQH6P
2850_Pd6Ge4.cif,Pd6Ge4,Fdd2,-0.3925074452225566,-3.925074452225566,PN_W6QITMC2T7Y4CWDDP3DD5S7V2C5G2AVZ
2851_AcBi.cif,AcBi,P-6m2,-0.48229414433480855,-0.9645882886696171,PN_XOMDGATWS2MCHXB4MGNDICEQX7ZKTSJX
2852_Al3Th.cif,Al3Th,Fm-3m,-0.052220734595848306,-0.20888293838339322,PN_NLFEOYRL264L5U4UERQULUBXKB43IYR3
2853_PtSb.cif,PtSb,P4/mmm,-0.09272788793309505,-0.1854557758661901,PN_Y5EPHD3LKKKDQRODN4KWIFGEV3MJNYCE
2854_AuK.cif,AuK,Fm-3m,-0.2806845504909177,-0.5613691009818353,PN_VZST7Y6XW5PRV5JS3H2V5X3CVL6BX5E3
2855_PdP2.cif,PdP2,I4/mmm,0.14843071555789975,0.4452921466736992,PN_VSPNT33VLRDKSB7PEF2NGYPOMPUXTBW6
2856_Au2W4.cif,Au2W4,I4/mcm,0.6953492150178905,4.172095290107343,PN_WWKPPL6Y5GU4QUKS3YHY5E6WRJDU7WJI
2857_NiTa7.cif,NiTa7,Fm-3m,0.2031672938550635,1.625338350840508,PN_OVUJPGNXX6PCEGUGBNC22XFKEBYYW3XK
2858_FeIn.cif,FeIn,P-6m2,0.3261709629407026,0.6523419258814052,PN_LIKMI5OGJDIPNGTDVVQK4FKDE65UKB3U
2859_Ga2In2.cif,Ga2In2,Pmma,0.046296594919628564,0.18518637967851426,PN_VGQUDLHWEP2FN3UAQM3ORWHF6T2FLBXF
2860_V3Br.cif,V3Br,Cmmm,0.28071686303225807,1.1228674521290323,PN_EIAI77YAK4K5EYEC36W3OC6OE5JUKX47
2861_Nb5W4.cif,Nb5W4,I4/mmm,-0.04963187126274388,-0.44668684136469494,PN_QLQTFD6K77MHXUWICHLXFAXO4DTIEQ4I
2862_EuSb.cif,EuSb,P-6m2,-0.9336779826124779,-1.8673559652249558,PN_E35JQJ5GN7PZYAYWWF62DMXSSXN6Y4FG
2863_Au3As.cif,Au3As,Pmm2,0.13711213994933313,0.5484485597973325,PN_GRXOGC7OF4XOZ6UVTI7SSM74WPJBQQV3
2864_V4P.cif,V4P,Im-3m,0.3322994564390953,1.6614972821954765,PN_DEJ7UJYRC2OWLCYNPTFOIHCK4RCNYZRA
2865_Pt2V4.cif,Pt2V4,Cmcm,-0.3704538090648259,-2.2227228543889552,PN_SWZZNWCPEPUSEO6JGD5K6OXSS5OESPBZ
2866_Mn4Ta2.cif,Mn4Ta2,Cmcm,-0.023585609806472025,-0.14151365883883216,PN_FSQXEMNAP4D5XWSCC7I6MHUPFVYEVEVA
2867_Ba3In.cif,Ba3In,P4/mmm,-0.21215278805300786,-0.8486111522120314,PN_GNHJDFWTUIX7C3PNAOO6COBK46Y2FZJV
2868_InBr3.cif,InBr3,P4/mmm,-0.2723892605766789,-1.0895570423067156,PN_TSHXASNOSWQJOGC7GND7C7SZDBLR4YS7
2869_AlAs.cif,AlAs,Pm-3m,-0.12402131912255143,-0.24804263824510286,PN_5PRKJAARQJKDXR2FH477OZOTJZISSHGX
2870_Al2Mo6.cif,Al2Mo6,P6_3/mmc,0.002247461760072511,0.01797969408058009,PN_G6QCLY26GWDGDSE2DB5LOU237CC3P6SZ
2871_Fe6Ga2.cif,Fe6Ga2,Cmcm,-0.12247099156621744,-0.9797679325297395,PN_DKMIEOVK7ZS2MG7B4Z62A7QNSUZL5ELB
2872_IrMn3.cif,IrMn3,Pm-3m,-0.04109101270533699,-0.16436405082134797,PN_TEWTY3PVZ6ZKQ2AWTMDLIZZADFNPBMZ2
2873_FePd4.cif,FePd4,Im-3m,0.47804383355315067,2.3902191677657534,PN_YG336PRNQMPOG4K65YCKDR75ZBSRFB6R
2874_AuNi.cif,AuNi,Fm-3m,0.4615220181329094,0.9230440362658188,PN_VYB7CPOZGRTRBSSPRKGHL2BRUP5EMSA2
2875_FeV5.cif,FeV5,P4/mmm,-0.08744497077156292,-0.5246698246293775,PN_Y3BNYUPC3MKNS6PRSFNUZAMFJEERPKTT
2876_K4P16.cif,K4P16,I-43m,0.08285265575836362,1.6570531151672725,PN_5CZWG27LD3IILZ2GBWNGJTRF2HCNVFPD
2877_W5Sb.cif,W5Sb,Cmmm,0.32218492444372987,1.9331095466623793,PN_3GG4EL5QJD6THAOD2FBOLQ37SQREKTRP
2878_Al2Ni4.cif,Al2Ni4,Cmcm,-0.46665169324214517,-2.799910159452871,PN_2DITEHJWLRX3LPXZ2NF5GME2FXCQEODL
2879_Ca6Nb2.cif,Ca6Nb2,Pm-3n,0.6537715933229715,5.230172746583772,PN_LSPQIAAYZY5DBCB62AJPRHOJGJBEAAE7
2880_SnTa3.cif,SnTa3,P4/mmm,0.00496753819070328,0.01987015276281312,PN_BF6KRFBWC37P552XNQYIOOCGEJAENZ2Q
2881_AuCs.cif,AuCs,P-6m2,-0.2979903415698688,-0.5959806831397376,PN_A6Z3CPHOIVVGPW2WWLE22BTOP6EOGJMU
2882_Mo2Pd26.cif,Mo2Pd26,Fm-3c,0.4924532836956327,13.788691943477716,PN_D6TPQYVCIVWLBQHSEUPKBVUJ2V47ULDH
2883_Pd2W2.cif,Pd2W2,Cmcm,0.2024888479961362,0.8099553919845448,PN_J4AIERJEVRAB4UWHMDBKABUEVOAQTOOC
2884_W2P.cif,W2P,I4/mmm,0.014516977575571133,0.0435509327267134,PN_PABLKJT6J5WGZFZDEQV2M42SADBYGS3M
2885_Ag4Ba2.cif,Ag4Ba2,Cmcm,-0.12053564331181595,-0.7232138598708957,PN_WVDT7CKX23OBLHLMEMC55XHAMOGN37OJ
2886_CaNa3.cif,CaNa3,Imm2,0.06491814573144805,0.2596725829257922,PN_RY5IBX5V33G27LI6REZBH7GFY54DUN4K
2887_Rh4Ge2.cif,Rh4Ge2,Cmcm,-0.21058138529746748,-1.2634883117848048,PN_LNXFYYPEXBMIVH63WBWZ2FRO4WYUJFT6
2888_AgFe2.cif,AgFe2,Immm,0.35559932577818404,2.1335959546691043,PN_62DPVYU7B5DABSQWGHZ3CV6ZXG33TYLG
2889_BaIn2.cif,BaIn2,Fm-3m,0.08359704813723183,0.2507911444116955,PN_ECGLKIBUSHJ2OMEJXG7K7URDZ4ZUV5W4
2890_Ag6Pt5.cif,Ag6Pt5,P1,0.018535393240179457,0.20388932564197404,PN_K3LYAPNJNWZFW5TUQXLOB53CABQBHK3G
2891_InMo.cif,InMo,Fm-3m,1.1270553315005394,2.2541106630010788,PN_HGBGUMWW6Y3C4HD6J2AFCI2GN6MARAN2
2892_Ir4Rh.cif,Ir4Rh,I4/m,-0.005112754111753759,-0.025563770558768795,PN_HK7WU6ADBKAGX24ZDA3MZXWHDP65QU2R
2893_VAs.cif,VAs,F-43m,0.3203713993122346,0.6407427986244691,PN_T3PCL5PUYIUIJ26BYGX2WZ5ZOSMTU2R5
2894_Rh4W2.cif,Rh4W2,I4_1/amd,-0.03521699310605442,-0.2113019586363265,PN_7GRBJXREVFC3ZPU4KH67CVJ223SHDHUI
2895_Al4Pd6.cif,Al4Pd6,Fdd2,-0.7730897825502033,-7.7308978255020335,PN_PAPG2SFGOP4TGSEWVECVHFNBDOGBAVHK
2896_Ni4Ta.cif,Ni4Ta,Im-3m,0.8417830391894328,4.208915195947164,PN_SVNLOMBW2SZFGF4KY26UAELCOKYMGCZG
2897_AlRh3.cif,AlRh3,P4/mmm,-0.44019700844741116,-1.7607880337896447,PN_SP3KOVQK4XYUDS4LZEWXZAIHSCFIVCAE
2898_Ga2Mn4.cif,Ga2Mn4,Fd-3m,0.20555658944260338,1.2333395366556203,PN_BNROGNATYD46HJLHXBHPRH4TKA5I3EPG
2899_AgAu2.cif,AgAu2,I4/mmm,-0.002200109702559535,-0.006600329107678604,PN_ODVXH5AK45G4FKELPRZ6A35QB7LQFWI5
2900_Mn4Ta3.cif,Mn4Ta3,I4/mmm,0.041375862879383316,0.2896310401556832,PN_CFUVRIA2WMWXL73Y4WINW6FQG4NGYY2O
2901_AlMn5.cif,AlMn5,F-43m,0.03250804234929797,0.19504825409578785,PN_M4FXHEIFVE2QMLVOAN2U3TZG7NJMS32A
2902_Cu5Mn.cif,Cu5Mn,Amm2,0.19009826311848008,1.1405895787108804,PN_HTJTSQ6I55RWW3FSSUWMKOA4GLJQI2MX
2903_AlMn3.cif,AlMn3,Pm-3m,0.00446252804124736,0.01785011216498944,PN_JTSQ54SGSKX6HNVJNIGBTK2JFJ3PPEUS
2904_GaP.cif,GaP,Fm-3m,-0.0656846835186915,-0.131369367037383,PN_YRMOYDF5UQOXEZZ2LMCWTFA6HNJAQ263
2905_AuCu.cif,AuCu,R-3m,-0.00426602051720959,-0.00853204103441918,PN_CNNG4TOYXHZPLOKA5CMMFXLMPVANIL7A
2906_BaW3.cif,BaW3,Imm2,1.471400623829652,5.885602495318608,PN_4D3H3HZVZWCI5JL4K2REIELLTQSK734R
2907_Au5Sb.cif,Au5Sb,Amm2,0.052937390126582905,0.3176243407594974,PN_MVTUDACVL4TJAK6QT4DTVVHSB35GUJWK
2908_Pd2W2.cif,Pd2W2,Cmcm,0.11239781744859556,0.44959126979438224,PN_6DKAKSRTZX5HPK62ARTEQVIFZKDIXFG3
2909_SrI.cif,SrI,Pm-3m,-1.0702574194153713,-2.1405148388307427,PN_BIPRVRTG5O3YU76ULEYGKS264IGQRGVI
2910_PtV3.cif,PtV3,Immm,-0.30522293540438206,-1.2208917416175282,PN_YV7CHS5ZX7GYJPMWIRTPMWNW5E3UIVOD
2911_VBr5.cif,VBr5,Cmmm,-0.2841827606207943,-1.7050965637247657,PN_QJ2NZ7DYVKL6G7RU6AUPCTCSVZB5QTV7
2912_K2Br4.cif,K2Br4,Pnnm,-1.0890156947304026,-6.534094168382415,PN_FXJGHGR4OKZ3COHHS5AOAWJOYZ7TXP2I
2913_Pb2P2.cif,Pb2P2,P4/nmm,0.16368877766884626,0.654755110675385,PN_ZZ2RSLEHOHCJOXZSBQW4U3KFU3BH3F4L
2914_Ni4Ta8.cif,Ni4Ta8,Pa-3,0.4475267590898551,5.370321109078262,PN_MGGMFTB66ADEJOOAX3IXZNNLVI76A23K
2915_Ce2Br6.cif,Ce2Br6,P6_3/m,-2.11548569156943,-16.92388553255544,PN_XHBAY2QEPBYNL6IYUEGBL6ZSSTTH7JNG
2916_MoRh2.cif,MoRh2,I4/mmm,0.03800251218366787,0.1140075365510036,PN_MVYJMNSVOIDMEEK7KHR46NHT55CDADF6
2917_Au16Sn4.cif,Au16Sn4,I-43m,0.05824449885741885,1.164889977148377,PN_6CKOMUR3XQTUOJ6GDWJTWLCHC47GYVK6
2918_V4P4.cif,V4P4,P2_13,-0.7870895311130237,-6.29671624890419,PN_GMNBPR2FNNNEAOEZCATO25RQ6UESTZHP
2919_Ag8Au4.cif,Ag8Au4,I4_1/amd,-0.044137649704605174,-0.5296517964552621,PN_AYB5TVUK5QFU3YEKTV4A5KTGXAQY7MAZ
2920_Fe2Mo6.cif,Fe2Mo6,I4/mmm,0.279591567029124,2.236732536232992,PN_MOX7I3KYWFQSJJYT6VBPQLN76DPL76W4
2921_Pb2V2.cif,Pb2V2,Imma,0.4928501595522814,1.9714006382091256,PN_SVVFK3N24ZTQKHISKTO6MNZQUNOXY52F
2922_AuNi5.cif,AuNi5,Amm2,0.12438128410001721,0.7462877046001033,PN_UFA6YPET4VHVUVQ6A45LPJVLTPBL5IWC
2923_Ga3Pb.cif,Ga3Pb,P4/mmm,0.0530431986566251,0.2121727946265004,PN_3D5ZM2CY6ZJB6OUK4JRRXLQT6P5HLVDF
2924_Pt2V2.cif,Pt2V2,Cmcm,-0.42762304452078226,-1.710492178083129,PN_D4UH3U7FY4ZXIDXHUMNBLFNGZ47G2MO7
2925_Ag3Sr.cif,Ag3Sr,Pm-3m,-0.045355162127110216,-0.18142064850844086,PN_FKWN4B7EJ24EDZWMX4VTDXEZHH6OHABT
2926_Ga4In4.cif,Ga4In4,P2_13,0.06059257553072994,0.48474060424583953,PN_YTJCLSDJF7KD4FMMQ3LF4XJF6RP23YJD
2927_K2Sn2.cif,K2Sn2,Cmcm,-0.2445203437210175,-0.97808137488407,PN_P7QVLLRY4ABNYMTFAWGINYLFL544QJRK
2928_CsCu.cif,CsCu,Pm-3m,0.4399689430103484,0.8799378860206968,PN_336YN4SCKMTXJLLRMOSAI6N47CC2ZNGO
2929_K2Sn2.cif,K2Sn2,Pmmn,-0.13011635098922936,-0.5204654039569174,PN_D4NFIFFXXZ7WGH7LHHRW32YHCP6CTVYM
2930_Mn3Nb.cif,Mn3Nb,P4/mmm,0.06109687976259792,0.2443875190503917,PN_SJ4WWA3JWJTJYWQHNRORYJ7ZAQ5KBVEP
2931_AlMn.cif,AlMn,Fm-3m,0.42524735155479476,0.8504947031095895,PN_4W3GHG4XUP2V4NSAXYXIK3L7SJS624CP
2932_Pt8Sr16.cif,Pt8Sr16,Fd-3m,-0.5432285759187595,-13.037485822050229,PN_F72AAUZHGCIMBHINZP4CYV42D5KZA4PZ
2933_SbP.cif,SbP,Pm-3m,0.30875470317352516,0.6175094063470503,PN_HXBALKPSQMMBZLUFV3UGQYKEFU77YNBV
2934_AuU.cif,AuU,Pm-3m,-0.0663266002546461,-0.1326532005092922,PN_LOXDWBJZ47N56T4V2AQR4QEFVE3MRDTO
2935_Fe6Pd4.cif,Fe6Pd4,Fdd2,0.047590706949931415,0.47590706949931416,PN_NOCLJNYL73NEX4QTNOMFVKW2WX76NTBH
2936_BaGe.cif,BaGe,Fm-3m,-0.18200463487942065,-0.3640092697588413,PN_NH5VD45DTFLVOKM3A2KJSY2C34ACWZZM
2937_Fe3Na.cif,Fe3Na,P4/mmm,1.1327794966990163,4.531117986796065,PN_27TTSE34IVIA3XSEL3RDPPLESJ6L6XSY
2938_KP.cif,KP,F-43m,0.7114022996563714,1.4228045993127427,PN_7ZOXYOVYHBZZJ7OPR6ON7HCZ3JQZ3WMF
2939_CuW7.cif,CuW7,Fm-3m,0.3854280871898492,3.0834246975187938,PN_D4SMEJMYIPPBOIYVRIYX4KTIZM65YA33
2940_AsBr5.cif,AsBr5,Cmmm,0.028234296425643457,0.16940577855386074,PN_ETLUWLR2G3ZGW3SVAVPVFIRJXHEEL6YW
2941_Au3As.cif,Au3As,Imm2,0.1334911726647583,0.5339646906590332,PN_E3LGYPVC27J3BYACXRPA2GD3K76K4I4K
2942_IrRh4.cif,IrRh4,I4/m,-0.0017556820822136388,-0.008778410411068194,PN_HPNCCKJUQWFDOOV77CVW7HYAUZSBW5HJ
2943_Mo16V4.cif,Mo16V4,I-43m,0.7960963314866717,15.921926629733434,PN_VS6BVUZAN6DI4UC7TJXDJFDOQXXWEBTS
2944_AlGa.cif,AlGa,Cmmm,0.06912520286126078,0.13825040572252156,PN_MXO45LEMFBJHXOQIIDF4FRIT2SELRAVS
2945_Ir2Ni4.cif,Ir2Ni4,Cmcm,0.0603663610725782,0.3621981664354692,PN_7SIDJN37E3RP4EIE6MBC6LBQ7STT6IOY
2946_Ga3Th.cif,Ga3Th,Pm-3m,-0.5055789219036146,-2.0223156876144586,PN_BLPQGUPENZGIIHXWJUCPEDGYB2UD6LY5
2947_PtSm.cif,PtSm,Pm-3m,-1.4318709282015725,-2.863741856403145,PN_PV2J5NV4A7HAUQIFLHXDB6VHFG7ODSYE
2948_Au6Ba2.cif,Au6Ba2,Pmmn,-0.526886487717174,-4.215091901737392,PN_HL5P6ZFD5NYVITWQ5G3NIQ6Q5AY7FQMY
2949_Al4Cu8.cif,Al4Cu8,Pnma,-0.19475680488056035,-2.3370816585667242,PN_O7KIULMZ6IFUR5DSAHNOCN5YSGRPFGFM
2950_Ca6Ta2.cif,Ca6Ta2,I4/mmm,0.7325548895312664,5.860439116250131,PN_AUZZN57K6WSRNX4RKCE3MHP3OI4Y2TPP
2951_AuW2.cif,AuW2,I4/mmm,0.4242236213270421,1.2726708639811264,PN_26NS55JRWU6DJSD4C6362YLD7D2PYKTF
2952_AuP3.cif,AuP3,Imm2,0.4551556780531776,1.8206227122127103,PN_5YZHWDHSJQAPUJST5LLES3APUO2UHXUY
2953_MoV.cif,MoV,Pm-3m,-0.12678453144576807,-0.5071381257830723,PN_WG67PX7A3H6ZW2D6IZEEPNIVPGBSZEKA
2954_Mo2P2.cif,Mo2P2,I4_1/amd,0.06161871498532179,0.24647485994128715,PN_Z6U64HCHHOULG3UGUXYFG2VS4MUXVBWR
2955_Ni3Sr.cif,Ni3Sr,Cmmm,0.5203327610247177,2.081331044098871,PN_JGLEUQ3RRG6M6VENPFLSVBMZDGDNTRIO
2956_Cu3Mo.cif,Cu3Mo,Pmmm,0.22920652430816002,0.9168260972326401,PN_WVVYQWNTDQRUBZ3H5Y2FD6RGUWP5LSVM
2957_Sm3W.cif,Sm3W,I4/mmm,0.06319508521488082,0.2527803408595233,PN_WXDNHDYTHUCN6EX73CST4GSJQ6KOO6XX
2958_Na3Ge.cif,Na3Ge,Pmmm,0.041332023212236724,0.1653280928489469,PN_7GV2LZYUJ5LXD3FVQ3FYE4FP3TOVM42C
2959_IrI.cif,IrI,Fm-3m,0.8600843245627727,1.7201686491255455,PN_7NT32QUPVV54GMMZ6SU5JL7KSZQQ5SL3
2960_Cu4Mn8.cif,Cu4Mn8,Pnma,0.3612515646588257,4.335018775905908,PN_SWPFHMZLN2ODDWH73X2HCY2EGX7CSEPG
2961_Ac3I.cif,Ac3I,Pm-3m,-0.2343629998585519,-0.9374519994342077,PN_4F2S2HYU4RFUJMXKDDN3OYHMRRORENY2
2962_Ta3Sb.cif,Ta3Sb,P4/mmm,0.011576002938239682,0.04630401175295873,PN_WCIVSLWBC36NPN6QCOB5AT64M4TECPMM
2963_AuSb.cif,AuSb,Fm-3m,-0.05013512306509593,-0.40108098452076746,PN_PBKHFK6EV2TIMTCD2WWGVCTVRQL7GYB7
2964_GaPd.cif,GaPd,Pm-3m,-0.6028874388474872,-1.2057748776949744,PN_YDSUB3AGEMTZVZ6AKZKQQKFEWIF4ESJO
2965_Ni2P4.cif,Ni2P4,Cmcm,-0.010039452923823688,-0.06023671754294213,PN_QSNVQ4S5KDIRFZO5AV6DH3E645BZHFEH
2966_Au2Na4.cif,Au2Na4,Fd-3m,0.051140822162079345,0.30684493297247606,PN_I45DPHQ2FTW2HL3B7MCLQLRVI3MVKXLS
2967_V2W2.cif,V2W2,Cmcm,0.5402600457808884,2.1610401831235535,PN_H5VKMZN52KQICN3NNBH7H6WZ4GD37FN2
2968_Fe2Pt2.cif,Fe2Pt2,Cmcm,-0.11924938881616498,-0.4769975552646599,PN_GWJNIHKQHAA5GK7WMNQXOVFVUDZRELPT
2969_Au3Nb3.cif,Au3Nb3,Cm,-0.015142842632413315,-0.09085705579447989,PN_VY7T5JIUCQ6SXMBDD4WLOCLPEOP7NIKI
2970_Mo2W4.cif,Mo2W4,I4_1/amd,0.7285978333137137,4.3715869998822825,PN_QVLLTBDDZQD7BDQ6CNYWHW2UWXX5KX6U
2971_Ca5Sb4.cif,Ca5Sb4,I4/mmm,-0.541558037310753,-4.874022335796777,PN_GFKRCBIHHU2CKDMO7AGB3JY7TVPXB5AT
2972_Ag4Br2.cif,Ag4Br2,Cmcm,-0.1915446980856871,-1.1492681885141227,PN_ZYN7VSXP6NXPAHGZZ2P7E6HMNFGF66PH
2973_Pt6V2.cif,Pt6V2,Pm-3n,-0.2525866931293699,-2.020693545034959,PN_Z3WEMCW5GY2LGKP2AONX6GZL6DKTEO37
2974_Pt4V2.cif,Pt4V2,Cmcm,-0.3127411383683641,-1.8764468302101847,PN_KY3VQWY4Z27XG6RROFP3SBZPIC7J6I27
